182,Fujian,Energy,Central,2.629242077619652,福建
196,Fujian,CO2,Central,7.245092429839102,福建
210,Fujian,Land,Central,325.4209101236283,福建
224,Fujian,Water,Central Coast,1115.7294270062137,福建
238,Fujian,Energy,Central Coast,3.35227216488772,福建
252,Fujian,CO2,Central Coast,9.430712709559025,福建
266,Fujian,Land,Central Coast,515.1868827341069,福建
280,Fujian,Water,South Coast,761.3191982186089,福建
294,Fujian,Energy,South Coast,2.3718568570249,福建
308,Fujian,CO2,South Coast,6.666043751136497,福建
322,Fujian,Land,South Coast,348.97446655857016,福建
336,Fujian,Water,Southwest,499.56951594003755,福建
350,Fujian,Energy,Southwest,1.4678152295921765,福建
364,Fujian,CO2,Southwest,4.120022795303191,福建
378,Fujian,Land,Southwest,230.66519471934143,福建
392,Fujian,Water,Northwest,390.23135506172446,福建
406,Fujian,Energy,Northwest,1.631723319093509,福建
420,Fujian,CO2,Northwest,4.418636947906493,福建
434,Fujian,Land,Northwest,170.2797558303189,福建
448,Fujian,Water,EU,596.3966384146207,福建
462,Fujian,Energy,EU,3.0553411495600935,福建
476,Fujian,CO2,EU,8.224846551876343,福建
490,Fujian,Land,EU,256.65733899080124,福建
504,Fujian,Water,Non-EU,210.13424173086216,福建
518,Fujian,Energy,Non-EU,1.0802870334041126,福建
532,Fujian,CO2,Non-EU,2.9039250613242973,福建
546,Fujian,Land,Non-EU,90.4100578496152,福建
560,Fujian,Water,EA,527.7371911530458,福建
574,Fujian,Energy,EA,2.5918535243601273,福建
588,Fujian,CO2,EA,6.988185609162278,福建
602,Fujian,Land,EA,229.12594635263932,福建
616,Fujian,Water,BRIIAT,560.7378000957699,福建
630,Fujian,Energy,BRIIAT,2.9470968922992813,福建
644,Fujian,CO2,BRIIAT,7.9471648246907325,福建
658,Fujian,Land,BRIIAT,239.90220705815506,福建
672,Fujian,Water,NAFTA,1074.957464971771,福建
686,Fujian,Energy,NAFTA,5.504075852008423,福建
700,Fujian,CO2,NAFTA,14.849183813782718,福建
714,Fujian,Land,NAFTA,460.78387486478687,福建
728,Fujian,Water,RoW,819.7756063001915,福建
742,Fujian,Energy,RoW,4.567078998368902,福建
756,Fujian,CO2,RoW,12.253300760503695,福建
770,Fujian,Land,RoW,348.50572787801025,福建
,source,EWCL,target,value,region
1,North,Water,Beijing,3935.832247312301,北京
2,Northeast,Water,Beijing,1987.003662936554,北京
3,Central,Water,Beijing,3451.9907755424356,北京
4,Central Coast,Water,Beijing,1242.2044001064137,北京
5,South Coast,Water,Beijing,834.8933514800883,北京
6,Southwest,Water,Beijing,1703.457225596255,北京
7,Northwest,Water,Beijing,1730.6706799877181,北京
8,EU,Water,Beijing,85.59942490750569,北京
9,Non-EU,Water,Beijing,44.51915907032523,北京
10,EA,Water,Beijing,55.41596037819325,北京
11,BRIIAT,Water,Beijing,1459.8412564881714,北京
12,NAFTA,Water,Beijing,917.020131496396,北京
13,RoW,Water,Beijing,2843.6205185449653,北京
15,North,Energy,Beijing,12.375685236597732,北京
16,Northeast,Energy,Beijing,4.954031140376722,北京
17,Central,Energy,Beijing,9.482524091658478,北京
18,Central Coast,Energy,Beijing,4.680162178150791,北京
19,South Coast,Energy,Beijing,1.7680793695594248,北京
20,Southwest,Energy,Beijing,2.9090897123373405,北京
21,Northwest,Energy,Beijing,11.679236128197436,北京
22,EU,Energy,Beijing,1.2389895488827298,北京
23,Non-EU,Energy,Beijing,0.3746521303445121,北京
24,EA,Energy,Beijing,4.22621305841451,北京
25,BRIIAT,Energy,Beijing,2.4303490381663706,北京
26,NAFTA,Energy,Beijing,1.5975882640583987,北京
27,RoW,Energy,Beijing,7.481541529653636,北京
29,North,CO2,Beijing,34.55593541533034,北京
30,Northeast,CO2,Beijing,13.932732913567838,北京
31,Central,CO2,Beijing,28.588045750783984,北京
32,Central Coast,CO2,Beijing,12.423095397817907,北京
33,South Coast,CO2,Beijing,5.041560605940235,北京
34,Southwest,CO2,Beijing,9.316236358582165,北京
35,Northwest,CO2,Beijing,32.73007041112855,北京
36,EU,CO2,Beijing,1.4453789944264073,北京
37,Non-EU,CO2,Beijing,0.5691948877153521,北京
38,EA,CO2,Beijing,4.0016242698669915,北京
39,BRIIAT,CO2,Beijing,5.492455129547217,北京
40,NAFTA,CO2,Beijing,2.4338163640812582,北京
41,RoW,CO2,Beijing,9.298632517683584,北京
43,North,Land,Beijing,664.6906679540995,北京
44,Northeast,Land,Beijing,1031.0826943464633,北京
45,Central,Land,Beijing,917.287082064654,北京
46,Central Coast,Land,Beijing,188.44330502523817,北京
47,South Coast,Land,Beijing,365.9070597798233,北京
48,Southwest,Land,Beijing,1247.951802788266,北京
49,Northwest,Land,Beijing,3796.097769628606,北京
50,EU,Land,Beijing,40.48132889551358,北京
51,Non-EU,Land,Beijing,22.277897634406873,北京
52,EA,Land,Beijing,10.725188338978839,北京
53,BRIIAT,Land,Beijing,1084.4591898692684,北京
54,NAFTA,Land,Beijing,435.77717562752196,北京
55,RoW,Land,Beijing,1930.987326272034,北京
56,Beijing,Water,North,174.16017269390994,北京
70,Beijing,Energy,North,2.184648887841702,北京
84,Beijing,CO2,North,5.358125564504813,北京
98,Beijing,Land,North,65.05101530645962,北京
112,Beijing,Water,Northeast,87.81946926647933,北京
126,Beijing,Energy,Northeast,0.8902798889618134,北京
140,Beijing,CO2,Northeast,2.2938373741166562,北京
154,Beijing,Land,Northeast,31.801655920913973,北京
168,Beijing,Water,Central,162.58238987658774,北京
182,Beijing,Energy,Central,1.7981626541549909,北京
196,Beijing,CO2,Central,4.436757790706753,北京
210,Beijing,Land,Central,60.66496756308203,北京
224,Beijing,Water,Central Coast,272.5245508468566,北京
238,Beijing,Energy,Central Coast,2.7422503061948174,北京
252,Beijing,CO2,Central Coast,6.7318171526319155,北京
266,Beijing,Land,Central Coast,101.6558226228122,北京
280,Beijing,Water,South Coast,92.73203434368102,北京
294,Beijing,Energy,South Coast,1.2082427020592408,北京
308,Beijing,CO2,South Coast,2.883092552989798,北京
322,Beijing,Land,South Coast,35.38766959493948,北京
336,Beijing,Water,Southwest,143.20393941620517,北京
350,Beijing,Energy,Southwest,1.6765028568936295,北京
364,Beijing,CO2,Southwest,4.091158314873915,北京
378,Beijing,Land,Southwest,53.80144201023347,北京
392,Beijing,Water,Northwest,100.1915779203405,北京
406,Beijing,Energy,Northwest,1.3158812057143359,北京
420,Beijing,CO2,Northwest,3.236937738997057,北京
434,Beijing,Land,Northwest,37.50251556081381,北京
448,Beijing,Water,EU,121.8360193339779,北京
462,Beijing,Energy,EU,1.3024482873043886,北京
476,Beijing,CO2,EU,3.319657203380378,北京
490,Beijing,Land,EU,44.164970132903626,北京
504,Beijing,Water,Non-EU,46.46879956909595,北京
518,Beijing,Energy,Non-EU,0.47009367242110206,北京
532,Beijing,CO2,Non-EU,1.1978554741446987,北京
546,Beijing,Land,Non-EU,16.843300879717706,北京
560,Beijing,Water,EA,97.45667832123424,北京
574,Beijing,Energy,EA,1.018674897589906,北京
588,Beijing,CO2,EA,2.624810746353166,北京
602,Beijing,Land,EA,35.21100221177998,北京
616,Beijing,Water,BRIIAT,99.66847363137452,北京
630,Beijing,Energy,BRIIAT,1.061129933228351,北京
644,Beijing,CO2,BRIIAT,2.7240157959935014,北京
658,Beijing,Land,BRIIAT,35.886315114593316,北京
672,Beijing,Water,NAFTA,224.7279720537586,北京
686,Beijing,Energy,NAFTA,2.0741126099230582,北京
700,Beijing,CO2,NAFTA,5.350292107410629,北京
714,Beijing,Land,NAFTA,81.70477894565929,北京
728,Beijing,Water,RoW,142.06945601117536,北京
742,Beijing,Energy,RoW,1.63928684536786,北京
756,Beijing,CO2,RoW,4.195042584373329,北京
770,Beijing,Land,RoW,51.3218178259992,北京
